Lower_bound,Upper_bound
2825.924768364952,4462.199856677811
2947.7791916080314,4584.5319207814955
2691.0292799531176,4328.0994694677765
494.00808597568664,2131.4744015572
292.7847615182593,1930.2514167226689
2228.8417962990125,3866.4528359415326
2644.4195047084436,4283.392124491287
2823.9823250806876,4463.307146449589
2947.1333610233532,4586.939061143803
2690.0434671787775,4330.169787605536
493.53336720704465,2134.059505001116
291.25938648070655,1931.7857212482797
2226.6770676384867,3867.3448526144903
2642.055361181588,4284.073534833264
2822.0357343111955,4464.402205999995
2946.483382479186,4589.333540123331
2689.054757083663,4332.228353216806
493.0556993317173,2136.632427007122
289.73250175439534,1933.3093284742872
2224.5096986417707,3868.2252999630796
2639.688536038938,4284.744093643933
2820.0855254884927,4465.485849293375
2945.829757353058,4591.716179448861
2688.0636286999975,4334.275993074988
492.57553797439414,2139.1940013868516
288.20455765284623,1934.8230589316136
2222.3401466469195,3869.0949789272227
2637.3195120721,4285.404557027164
2818.132192929584,4466.558807723977
2945.1729539743988,4594.0877177521015
2687.0705296837195,4336.313450693313
492.0933091876102,2141.7449783841976
286.67597497220777,1936.327651002105
2220.168838710571,3869.954610514929
2634.9487390598297,4286.055605327232
2816.1761967547127,4467.621739522995
2944.513408413032,4596.448819969901
2686.075877007448,4338.341395689782
491.6094100368148,2144.28603401706
285.1471456260059,1937.8237700812347
2217.996172362962,3870.8048447170413
2632.576634821382,4286.697851619225
2814.217964094544,4468.675237970749
2943.8515255589177,4598.800085561113
2685.0800579440993,4340.360431978997
491.12420947680835,2146.8177782567664
283.618433557824,1939.3120166032686
2215.8225166213947,3871.6462683151235
2630.2035864926206,4287.331849139306
2812.2578904981656,4469.719838581603
2943.187680406362,4601.142055703296
2684.083431255992,4342.371104953464
490.6380494358127,2149.34076220531
282.0901758508793,1940.7929330853326
2213.6482131843445,3872.479411734725
2627.829951951802,4287.958097801436
2810.2963414721667,4470.75602540388
2942.5222194739663,4603.475219609603
2683.08632852188,4344.373907792554
490.15124604068376,2151.8554844066075
280.5626839702195,1942.2670103234755
2211.4735777446062,3873.304755073556
2625.4560613374492,4288.577049925136
